item,token,tag,patent,partition,trainingTest
8737,or,O,76,7,training
8738,in,O,76,7,training
8739,-,O,76,7,training
8740,vehicle,O,76,7,training
8741,sensor,O,76,7,training
8742,data,O,76,7,training
8743,of,O,76,7,training
8744,the,O,76,7,training
8745,autonomous,B-HARDWARE,76,7,training
8746,vehicle,I-HARDWARE,76,7,training
8747,.,O,76,7,training
8748,The,O,76,7,training
8749,method,O,76,7,training
8750,further,O,76,7,training
8751,includes,O,76,7,training
8752,determining,O,76,7,training
8753,",",O,76,7,training
8754,by,O,76,7,training
8755,the,O,76,7,training
8756,in,B-COMUNICAÇÃO,76,7,training
8757,-,I-COMUNICAÇÃO,76,7,training
8758,vehicle,I-COMUNICAÇÃO,76,7,training
8759,IoT,I-COMUNICAÇÃO,76,7,training
8760,platform,I-COMUNICAÇÃO,76,7,training
8761,",",O,76,7,training
8762,a,O,76,7,training
8763,movement,O,76,7,training
8764,intention,O,76,7,training
8765,prediction,O,76,7,training
8766,based,O,76,7,training
8767,on,O,76,7,training
8768,the,O,76,7,training
8769,VRU,O,76,7,training
8770,-,O,76,7,training
8771,specific,O,76,7,training
8772,data,O,76,7,training
8773,.,O,76,7,training
8774,The,O,76,7,training
8775,movement,O,76,7,training
8776,intention,O,76,7,training
8777,prediction,O,76,7,training
8778,is,O,76,7,training
8779,computed,O,76,7,training
8780,by,O,76,7,training
8781,use,O,76,7,training
8782,of,O,76,7,training
8783,a,O,76,7,training
8784,machine,B-SOFTWARE,76,7,training
8785,learning,I-SOFTWARE,76,7,training
8786,model,I-SOFTWARE,76,7,training
8787,.,O,76,7,training
8788,The,O,76,7,training
8789,VRU,O,76,7,training
8790,-,O,76,7,training
8791,specific,O,76,7,training
8792,data,O,76,7,training
8793,of,O,76,7,training
8794,the,O,76,7,training
8795,mobile,B-HARDWARE,76,7,training
8796,device,I-HARDWARE,76,7,training
8797,are,O,76,7,training
8798,provided,O,76,7,training
8799,as,O,76,7,training
8800,input,O,76,7,training
8801,data,O,76,7,training
8802,for,O,76,7,training
8803,the,O,76,7,training
8804,machine,B-SOFTWARE,76,7,training
8805,learning,I-SOFTWARE,76,7,training
8806,model,I-SOFTWARE,76,7,training
8807,.,O,76,7,training
8808,In,O,76,7,training
8809,addition,O,76,7,training
8810,",",O,76,7,training
8811,the,O,76,7,training
8812,method,O,76,7,training
8813,includes,O,76,7,training
8814,performing,B-FUNCIONALIDADE,76,7,training
8815,an,I-FUNCIONALIDADE,76,7,training
8816,autonomous,I-FUNCIONALIDADE,76,7,training
8817,driving,I-FUNCIONALIDADE,76,7,training
8818,decision,I-FUNCIONALIDADE,76,7,training
8819,for,O,76,7,training
8820,the,O,76,7,training
8821,autonomous,B-HARDWARE,76,7,training
8822,vehicle,I-HARDWARE,76,7,training
8823,based,O,76,7,training
8824,on,O,76,7,training
8825,the,O,76,7,training
8826,movement,O,76,7,training
8827,intention,O,76,7,training
8828,prediction,O,76,7,training
8829,.,O,76,7,training
8830,An,O,77,7,training
8831,embodiment,O,77,7,training
8832,personal,O,77,7,training
8833,mobility,O,77,7,training
8834,device,O,77,7,training
8835,includes,O,77,7,training
8836,a,O,77,7,training
8837,location,B-HARDWARE,77,7,training
8838,receiver,I-HARDWARE,77,7,training
8839,configured,O,77,7,training
8840,to,O,77,7,training
8841,receive,B-FUNCIONALIDADE,77,7,training
8842,signals,I-FUNCIONALIDADE,77,7,training
8843,from,O,77,7,training
8844,a,O,77,7,training
8845,plurality,O,77,7,training
8846,of,O,77,7,training
8847,satellites,O,77,7,training
8848,to,O,77,7,training
8849,recognize,B-FUNCIONALIDADE,77,7,training
8850,location,I-FUNCIONALIDADE,77,7,training
8851,information,I-FUNCIONALIDADE,77,7,training
8852,",",O,77,7,training
8853,a,O,77,7,training
8854,communication,B-HARDWARE,77,7,training
8855,module,I-HARDWARE,77,7,training
8856,configured,O,77,7,training
8857,to,O,77,7,training
8858,perform,B-FUNCIONALIDADE,77,7,training
8859,communication,I-FUNCIONALIDADE,77,7,training
8860,in,O,77,7,training
8861,a,O,77,7,training
8862,different,O,77,7,training
8863,communication,O,77,7,training
8864,method,O,77,7,training
8865,than,O,77,7,training
8866,the,O,77,7,training
8867,location,B-HARDWARE,77,7,training
8868,receiver,I-HARDWARE,77,7,training
8869,and,O,77,7,training
8870,to,O,77,7,training
8871,communicate,B-FUNCIONALIDADE,77,7,training
8872,with,I-FUNCIONALIDADE,77,7,training
8873,an,I-FUNCIONALIDADE,77,7,training
8874,external,I-FUNCIONALIDADE,77,7,training
8875,communication,I-FUNCIONALIDADE,77,7,training
8876,device,I-FUNCIONALIDADE,77,7,training
8877,and,O,77,7,training
8878,a,O,77,7,training
8879,server,B-SOFTWARE,77,7,training
8880,",",O,77,7,training
8881,and,O,77,7,training
8882,a,O,77,7,training
8883,controller,B-HARDWARE,77,7,training
8884,configured,O,77,7,training
8885,to,O,77,7,training
8886,obtain,B-FUNCIONALIDADE,77,7,training
8887,initial,I-FUNCIONALIDADE,77,7,training
8888,location,I-FUNCIONALIDADE,77,7,training
8889,information,I-FUNCIONALIDADE,77,7,training
8890,based,O,77,7,training
8891,on,O,77,7,training
8892,the,O,77,7,training
8893,signals,O,77,7,training
8894,received,O,77,7,training
8895,by,O,77,7,training
8896,the,O,77,7,training
8897,location,B-HARDWARE,77,7,training
8898,receiver,I-HARDWARE,77,7,training
8899,and,O,77,7,training
8900,control,B-FUNCIONALIDADE,77,7,training
8901,the,I-FUNCIONALIDADE,77,7,training
8902,initial,I-FUNCIONALIDADE,77,7,training
8903,location,I-FUNCIONALIDADE,77,7,training
8904,information,I-FUNCIONALIDADE,77,7,training
8905,to,O,77,7,training
8906,be,O,77,7,training
8907,transmitted,O,77,7,training
8908,to,O,77,7,training
8909,the,O,77,7,training
8910,server,B-SOFTWARE,77,7,training
8911,",",O,77,7,training
8912,in,O,77,7,training
8913,response,O,77,7,training
8914,to,O,77,7,training
8915,receipt,O,77,7,training
8916,of,O,77,7,training
8917,communication,O,77,7,training
8918,information,O,77,7,training
8919,by,O,77,7,training
8920,a,O,77,7,training
8921,communication,B-HARDWARE,77,7,training
8922,module,I-HARDWARE,77,7,training
8923,",",O,77,7,training
8924,cause,O,77,7,training
8925,the,O,77,7,training
8926,communication,O,77,7,training
8927,information,O,77,7,training
8928,to,O,77,7,training
8929,be,O,77,7,training
8930,transmitted,O,77,7,training
8931,to,O,77,7,training
8932,the,O,77,7,training
8933,server,B-SOFTWARE,77,7,training
8934,",",O,77,7,training
8935,and,O,77,7,training
8936,in,O,77,7,training
8937,response,O,77,7,training
8938,to,O,77,7,training
8939,receipt,O,77,7,training
8940,of,O,77,7,training
8941,corrected,O,77,7,training
8942,storage,O,77,7,training
8943,location,O,77,7,training
8944,information,O,77,7,training
8945,from,O,77,7,training
8946,the,O,77,7,training
8947,server,B-SOFTWARE,77,7,training
8948,",",O,77,7,training
8949,cause,O,77,7,training
8950,the,O,77,7,training
8951,received,O,77,7,training
8952,corrected,O,77,7,training
8953,storage,O,77,7,training
8954,location,O,77,7,training
8955,information,O,77,7,training
8956,to,O,77,7,training
8957,be,O,77,7,training
8958,stored,O,77,7,training
8959,.,O,77,7,training
8960,A,O,78,7,training
8961,smart,O,78,7,training
8962,mobility,O,78,7,training
8963,vehicle,O,78,7,training
8964,includes,O,78,7,training
8965,a,O,78,7,training
8966,windshield,O,78,7,training
8967,including,O,78,7,training
8968,an,O,78,7,training
8969,electrochromic,O,78,7,training
8970,film,O,78,7,training
8971,having,O,78,7,training
8972,adjustable,O,78,7,training
8973,transparency,O,78,7,training
8974,based,O,78,7,training
8975,on,O,78,7,training
8976,power,O,78,7,training
8977,applied,O,78,7,training
8978,thereto,O,78,7,training
8979,",",O,78,7,training
8980,and,O,78,7,training
8981,a,O,78,7,training
8982,projector,B-HARDWARE,78,7,training
8983,configured,O,78,7,training
8984,to,O,78,7,training
8985,project,B-FUNCIONALIDADE,78,7,training
8986,vehicle,I-FUNCIONALIDADE,78,7,training
8987,driving,I-FUNCIONALIDADE,78,7,training
8988,information,I-FUNCIONALIDADE,78,7,training
8989,onto,O,78,7,training
8990,the,O,78,7,training
8991,windshield,O,78,7,training
8992,",",O,78,7,training
8993,wherein,O,78,7,training
8994,the,O,78,7,training
8995,windshield,O,78,7,training
8996,comprises,O,78,7,training
8997,an,O,78,7,training
8998,internal,O,78,7,training
8999,display,O,78,7,training
9000,area,O,78,7,training
9001,and,O,78,7,training
9002,an,O,78,7,training
9003,external,O,78,7,training
9004,display,O,78,7,training
9005,area,O,78,7,training
9006,",",O,78,7,training
9007,the,O,78,7,training
9008,internal,O,78,7,training
9009,display,O,78,7,training
9010,area,O,78,7,training
9011,being,O,78,7,training
9012,configured,O,78,7,training
9013,to,O,78,7,training
9014,display,B-FUNCIONALIDADE,78,7,training
9015,an,I-FUNCIONALIDADE,78,7,training
9016,image,I-FUNCIONALIDADE,78,7,training
9017,toward,O,78,7,training
9018,an,O,78,7,training
9019,inside,O,78,7,training
9020,of,O,78,7,training
9021,the,O,78,7,training
9022,vehicle,O,78,7,training
9023,",",O,78,7,training
9024,the,O,78,7,training
9025,external,O,78,7,training
9026,display,O,78,7,training
9027,area,O,78,7,training
9028,being,O,78,7,training
9029,configured,O,78,7,training
9030,to,O,78,7,training
9031,display,B-FUNCIONALIDADE,78,7,training
9032,an,I-FUNCIONALIDADE,78,7,training
9033,image,I-FUNCIONALIDADE,78,7,training
9034,toward,O,78,7,training
9035,an,O,78,7,training
9036,outside,O,78,7,training
9037,of,O,78,7,training
9038,the,O,78,7,training
9039,vehicle,O,78,7,training
9040,.,O,78,7,training
9041,A,O,79,7,training
9042,plurality,O,79,7,training
9043,of,O,79,7,training
9044,driving,B-HARDWARE,79,7,training
9045,circuits,I-HARDWARE,79,7,training
9046,drive,O,79,7,training
9047,a,O,79,7,training
9048,plurality,O,79,7,training
9049,of,O,79,7,training
9050,contactors,B-HARDWARE,79,7,training
9051,for,O,79,7,training
9052,connecting,O,79,7,training
9053,the,O,79,7,training
9054,battery,B-HARDWARE,79,7,training
9055,pack,I-HARDWARE,79,7,training
9056,and,O,79,7,training
9057,an,O,79,7,training
9058,external,O,79,7,training
9059,apparatus,O,79,7,training
9060,",",O,79,7,training
9061,respectively,O,79,7,training
9062,",",O,79,7,training
9063,based,O,79,7,training
9064,on,O,79,7,training
9065,a,O,79,7,training
9066,supply,O,79,7,training
9067,voltage,O,79,7,training
9068,.,O,79,7,training
9069,A,O,79,7,training
9070,processing,B-HARDWARE,79,7,training
9071,circuitry,I-HARDWARE,79,7,training
9072,control,B-FUNCIONALIDADE,79,7,training
9073,the,I-FUNCIONALIDADE,79,7,training
9074,plurality,I-FUNCIONALIDADE,79,7,training
9075,of,I-FUNCIONALIDADE,79,7,training
9076,driving,I-FUNCIONALIDADE,79,7,training
9077,circuits,I-FUNCIONALIDADE,79,7,training
9078,to,O,79,7,training
9079,sequentially,O,79,7,training
9080,close,O,79,7,training
9081,the,O,79,7,training
9082,plurality,O,79,7,training
9083,of,O,79,7,training
9084,contactors,B-HARDWARE,79,7,training
9085,in,O,79,7,training
9086,a,O,79,7,training
9087,predetermined,O,79,7,training
9088,order,O,79,7,training
9089,",",O,79,7,training
9090,and,O,79,7,training
9091,check,B-FUNCIONALIDADE,79,7,training
9092,the,I-FUNCIONALIDADE,79,7,training
9093,supply,I-FUNCIONALIDADE,79,7,training
9094,voltage,I-FUNCIONALIDADE,79,7,training
9095,before,O,79,7,training
9096,closing,O,79,7,training
9097,each,O,79,7,training
9098,of,O,79,7,training
9099,the,O,79,7,training
9100,contactors,B-HARDWARE,79,7,training
9101,.,O,79,7,training
9102,A,O,80,7,training
9103,processor,B-HARDWARE,80,7,training
9104,of,I-HARDWARE,80,7,training
9105,a,I-HARDWARE,80,7,training
9106,battery,I-HARDWARE,80,7,training
9107,apparatus,O,80,7,training
9108,detects,B-FUNCIONALIDADE,80,7,training
9109,voltages,I-FUNCIONALIDADE,80,7,training
9110,of,O,80,7,training
9111,a,O,80,7,training
9112,first,O,80,7,training
9113,terminal,O,80,7,training
9114,and,O,80,7,training
9115,a,O,80,7,training
9116,second,O,80,7,training
9117,terminal,O,80,7,training
9118,of,O,80,7,training
9119,a,O,80,7,training
9120,relay,B-HARDWARE,80,7,training
9121,coil,O,80,7,training
9122,included,O,80,7,training
9123,in,O,80,7,training
9124,a,O,80,7,training
9125,relay,B-HARDWARE,80,7,training
9126,before,O,80,7,training
9127,closing,O,80,7,training
9128,the,O,80,7,training
9129,relay,B-HARDWARE,80,7,training
9130,to,O,80,7,training
9131,operate,B-FUNCIONALIDADE,80,7,training
9132,the,I-FUNCIONALIDADE,80,7,training
9133,heater,I-FUNCIONALIDADE,80,7,training
9134,",",O,80,7,training
9135,and,O,80,7,training
9136,diagnoses,B-FUNCIONALIDADE,80,7,training
9137,the,I-FUNCIONALIDADE,80,7,training
9138,heater,I-FUNCIONALIDADE,80,7,training
9139,based,O,80,7,training
9140,on,O,80,7,training
9141,a,O,80,7,training
9142,voltage,O,80,7,training
9143,which,O,80,7,training
9144,the,O,80,7,training
9145,voltage,O,80,7,training
9146,of,O,80,7,training
9147,the,O,80,7,training
9148,first,O,80,7,training
9149,terminal,O,80,7,training
9150,and,O,80,7,training
9151,the,O,80,7,training
9152,voltage,O,80,7,training
9153,of,O,80,7,training
9154,the,O,80,7,training
9155,second,O,80,7,training
9156,terminal,O,80,7,training
9157,correspond,O,80,7,training
9158,to,O,80,7,training
9159,among,O,80,7,training
9160,a,O,80,7,training
9161,high,O,80,7,training
9162,voltage,O,80,7,training
9163,and,O,80,7,training
9164,a,O,80,7,training
9165,low,O,80,7,training
9166,voltage,O,80,7,training
9167,for,O,80,7,training
9168,driving,O,80,7,training
9169,the,O,80,7,training
9170,relay,B-HARDWARE,80,7,training
9171,",",O,80,7,training
9172,and,O,80,7,training
9173,a,O,80,7,training
9174,voltage,O,80,7,training
9175,for,O,80,7,training
9176,diagnosis,O,80,7,training
9177,.,O,80,7,training
9178,Disclosed,O,81,7,training
9179,is,O,81,7,training
9180,a,O,81,7,training
9181,battery,B-HARDWARE,81,7,training
9182,apparatus,I-HARDWARE,81,7,training
9183,that,O,81,7,training
9184,measures,B-FUNCIONALIDADE,81,7,training
9185,a,I-FUNCIONALIDADE,81,7,training
9186,temperature,I-FUNCIONALIDADE,81,7,training
9187,of,O,81,7,training
9188,the,O,81,7,training
9189,battery,B-HARDWARE,81,7,training
9190,apparatus,I-HARDWARE,81,7,training
9191,",",O,81,7,training
9192,determines,B-FUNCIONALIDADE,81,7,training
9193,an,I-FUNCIONALIDADE,81,7,training
9194,estimated,I-FUNCIONALIDADE,81,7,training
9195,naturally,I-FUNCIONALIDADE,81,7,training
9196,-,I-FUNCIONALIDADE,81,7,training
9197,decreasing,I-FUNCIONALIDADE,81,7,training
9198,temperature,I-FUNCIONALIDADE,81,7,training
9199,based,O,81,7,training
9200,on,O,81,7,training
9201,information,O,81,7,training
9202,including,O,81,7,training
9203,a,O,81,7,training
9204,difference,O,81,7,training
9205,between,O,81,7,training
9206,the,O,81,7,training
9207,temperature,O,81,7,training
9208,of,O,81,7,training
9209,the,O,81,7,training
9210,battery,B-HARDWARE,81,7,training
9211,apparatus,I-HARDWARE,81,7,training
9212,and,O,81,7,training
9213,an,O,81,7,training
9214,atmospheric,O,81,7,training
9215,temperature,O,81,7,training
9216,in,O,81,7,training
9217,response,O,81,7,training
9218,to,O,81,7,training
9219,the,O,81,7,training
9220,temperature,O,81,7,training
9221,of,O,81,7,training
9222,the,O,81,7,training
9223,battery,B-HARDWARE,81,7,training
9224,apparatus,I-HARDWARE,81,7,training
9225,being,O,81,7,training
9226,higher,O,81,7,training
9227,than,O,81,7,training
9228,the,O,81,7,training
9229,atmospheric,O,81,7,training
9230,temperature,O,81,7,training
9231,",",O,81,7,training
9232,determine,B-FUNCIONALIDADE,81,7,training
9233,a,I-FUNCIONALIDADE,81,7,training
9234,stop,I-FUNCIONALIDADE,81,7,training
9235,temperature,I-FUNCIONALIDADE,81,7,training
9236,based,O,81,7,training
9237,on,O,81,7,training
9238,a,O,81,7,training
9239,reference,O,81,7,training
9240,temperature,O,81,7,training
9241,of,O,81,7,training
9242,the,O,81,7,training
9243,stop,O,81,7,training
9244,temperature,O,81,7,training
9245,and,O,81,7,training
9246,the,O,81,7,training
9247,estimated,O,81,7,training
9248,naturally,O,81,7,training
9249,-,O,81,7,training
9250,decreasing,O,81,7,training
9251,temperature,O,81,7,training
9252,",",O,81,7,training
9253,and,O,81,7,training
9254,stops,B-FUNCIONALIDADE,81,7,training
9255,a,I-FUNCIONALIDADE,81,7,training
9256,cooling,I-FUNCIONALIDADE,81,7,training
9257,operation,I-FUNCIONALIDADE,81,7,training
9258,of,O,81,7,training
9259,the,O,81,7,training
9260,battery,B-HARDWARE,81,7,training
9261,apparatus,I-HARDWARE,81,7,training
9262,in,O,81,7,training
9263,response,O,81,7,training
9264,to,O,81,7,training
9265,the,O,81,7,training
9266,temperature,O,81,7,training
9267,of,O,81,7,training
9268,the,O,81,7,training
9269,battery,B-HARDWARE,81,7,training
9270,apparatus,I-HARDWARE,81,7,training
9271,being,O,81,7,training
9272,lower,O,81,7,training
9273,than,O,81,7,training
9274,the,O,81,7,training
9275,stop,O,81,7,training
9276,temperature,O,81,7,training
9277,.,O,81,7,training
9278,There,O,82,7,training
9279,is,O,82,7,training
9280,provided,O,82,7,training
9281,a,O,82,7,training
9282,decentralized,O,82,7,training
9283,system,O,82,7,training
9284,and,O,82,7,training
9285,method,O,82,7,training
9286,for,O,82,7,training
9287,distributed,O,82,7,training
9288,traffic,O,82,7,training
9289,management,O,82,7,training
9290,comprising,O,82,7,training
9291,:,O,82,7,training
9292,a,O,82,7,training
9293,plurality,O,82,7,training
9294,of,O,82,7,training
9295,intersection,O,82,7,training
9296,computing,O,82,7,training
9297,agents,O,82,7,training
9298,connected,O,82,7,training
9299,across,O,82,7,training
9300,a,O,82,7,training
9301,communication,B-COMUNICAÇÃO,82,7,training
9302,network,I-COMUNICAÇÃO,82,7,training
9303,",",O,82,7,training
9304,each,O,82,7,training
9305,intersection,O,82,7,training
9306,computing,O,82,7,training
9307,agent,O,82,7,training
9308,located,O,82,7,training
9309,at,O,82,7,training
9310,a,O,82,7,training
9311,particular,O,82,7,training
