item	token	tag	start	end	document	partition	sentence	trainingTest
8508	on	O	106	108	75	9	214	test
8509	a	O	109	110	75	9	214	test
8510	second	O	111	117	75	9	214	test
8511	UE	O	118	120	75	9	214	test
8512	served	O	121	127	75	9	214	test
8513	by	O	128	130	75	9	214	test
8514	a	O	131	132	75	9	214	test
8515	second	O	133	139	75	9	214	test
8516	RAN	B-COMUNICAÇÃO	140	143	75	9	214	test
8517	node	I-COMUNICAÇÃO	144	148	75	9	214	test
8518	connect	O	149	156	75	9	214	test
8519	to	O	157	159	75	9	214	test
8520	a	O	160	161	75	9	214	test
8521	specific	O	162	170	75	9	214	test
8522	application	B-SOFTWARE	171	182	75	9	214	test
8523	server	I-SOFTWARE	183	189	75	9	214	test
8524	. 	O	189	190	75	9	214	test
8525	The	O	191	194	75	9	215	test
8526	application	B-SOFTWARE	195	206	75	9	215	test
8527	server	I-SOFTWARE	207	213	75	9	215	test
8528	requests	B-FUNCIONALIDADE	214	222	75	9	215	test
8529	to	I-FUNCIONALIDADE	223	225	75	9	215	test
8530	establish	I-FUNCIONALIDADE	226	235	75	9	215	test
8531	a	I-FUNCIONALIDADE	236	237	75	9	215	test
8532	connection	I-FUNCIONALIDADE	238	248	75	9	215	test
8533	between	O	249	256	75	9	215	test
8534	the	O	257	260	75	9	215	test
8535	two	O	261	264	75	9	215	test
8536	application	B-PESSOA	265	276	75	9	215	test
8537	clients	I-PESSOA	277	284	75	9	215	test
8538	. 	O	284	285	75	9	215	test
8539	The	O	285	288	75	9	216	test
8540	first	O	289	294	75	9	216	test
8541	RAN	B-COMUNICAÇÃO	295	298	75	9	216	test
8542	node	I-COMUNICAÇÃO	299	303	75	9	216	test
8543	identifies	B-FUNCIONALIDADE	304	314	75	9	216	test
8544	the	I-FUNCIONALIDADE	315	318	75	9	216	test
8545	second	I-FUNCIONALIDADE	319	325	75	9	216	test
8546	RAN	I-FUNCIONALIDADE	326	329	75	9	216	test
8547	node	I-FUNCIONALIDADE	330	334	75	9	216	test
8548	serving	O	335	342	75	9	216	test
8549	the	O	343	346	75	9	216	test
8550	second	O	347	353	75	9	216	test
8551	UE	O	354	356	75	9	216	test
8552	and	O	357	360	75	9	216	test
8553	a	O	361	362	75	9	216	test
8554	connection	O	363	373	75	9	216	test
8555	,	O	373	374	75	9	216	test
8556	contained	O	375	384	75	9	216	test
8557	to	O	385	387	75	9	216	test
8558	the	O	388	391	75	9	216	test
8559	RAN	B-COMUNICAÇÃO	392	395	75	9	216	test
8560	and	O	396	399	75	9	216	test
8561	passing	O	400	407	75	9	216	test
8562	through	O	408	415	75	9	216	test
8563	the	O	416	419	75	9	216	test
8564	first	O	420	425	75	9	216	test
8565	and	O	426	429	75	9	216	test
8566	the	O	430	433	75	9	216	test
8567	second	O	434	440	75	9	216	test
8568	RAN	B-COMUNICAÇÃO	441	444	75	9	216	test
8569	nodes	I-COMUNICAÇÃO	445	450	75	9	216	test
8570	,	O	450	451	75	9	216	test
8571	is	O	452	454	75	9	216	test
8572	established	O	455	466	75	9	216	test
8573	between	O	467	474	75	9	216	test
8574	the	O	475	478	75	9	216	test
8575	first	O	479	484	75	9	216	test
8576	UE	O	485	487	75	9	216	test
8577	and	O	488	491	75	9	216	test
8578	the	O	492	495	75	9	216	test
8579	second	O	496	502	75	9	216	test
8580	UE	O	503	505	75	9	216	test
8581	. 	O	505	506	75	9	216	test
8582	Application	O	506	517	75	9	217	test
8583	user	O	518	522	75	9	217	test
8584	data	O	523	527	75	9	217	test
8585	is	O	528	530	75	9	217	test
8586	conveyed	O	531	539	75	9	217	test
8587	between	O	540	547	75	9	217	test
8588	the	O	548	551	75	9	217	test
8589	first	O	552	557	75	9	217	test
8590	application	O	558	569	75	9	217	test
8591	client	O	570	576	75	9	217	test
8592	on	O	577	579	75	9	217	test
8593	the	O	580	583	75	9	217	test
8594	first	O	584	589	75	9	217	test
8595	UE	O	590	592	75	9	217	test
8596	and	O	593	596	75	9	217	test
8597	the	O	597	600	75	9	217	test
8598	second	O	601	607	75	9	217	test
8599	application	B-PESSOA	608	619	75	9	217	test
8600	client	I-PESSOA	620	626	75	9	217	test
8601	on	O	627	629	75	9	217	test
8602	the	O	630	633	75	9	217	test
8603	second	O	634	640	75	9	217	test
8604	UE	O	641	643	75	9	217	test
8605	through	O	644	651	75	9	217	test
8606	the	O	652	655	75	9	217	test
8607	serving	O	656	663	75	9	217	test
8608	RAN	B-COMUNICAÇÃO	664	667	75	9	217	test
8609	nodes	I-COMUNICAÇÃO	668	673	75	9	217	test
8610	. 	O	673	674	75	9	217	test
8611	At	O	674	676	75	9	218	test
8612	least	O	677	682	75	9	218	test
8613	one	O	683	686	75	9	218	test
8614	of	O	687	689	75	9	218	test
8615	the	O	690	693	75	9	218	test
8616	two	O	694	697	75	9	218	test
8617	UEs	O	698	701	75	9	218	test
8618	may	O	702	705	75	9	218	test
8619	use	O	706	709	75	9	218	test
8620	a	O	710	711	75	9	218	test
8621	radio	B-HARDWARE	712	717	75	9	218	test
8622	interface	I-HARDWARE	718	727	75	9	218	test
8623	not	O	728	731	75	9	218	test
8624	allowing	O	732	740	75	9	218	test
8625	wireless	B-COMUNICAÇÃO	741	749	75	9	218	test
8626	communication	I-COMUNICAÇÃO	750	763	75	9	218	test
8627	with	O	764	768	75	9	218	test
8628	another	O	769	776	75	9	218	test
8629	UE	O	777	779	75	9	218	test
8630	. 	O	779	780	75	9	218	test
8631	The	O	780	783	75	9	219	test
8632	first	O	784	789	75	9	219	test
8633	and	O	790	793	75	9	219	test
8634	the	O	794	797	75	9	219	test
8635	second	O	798	804	75	9	219	test
8636	RAN	B-COMUNICAÇÃO	805	808	75	9	219	test
8637	nodes	I-COMUNICAÇÃO	809	814	75	9	219	test
8638	may	O	815	818	75	9	219	test
8639	be	O	819	821	75	9	219	test
8640	the	O	822	825	75	9	219	test
8641	same	O	826	830	75	9	219	test
8642	node	O	831	835	75	9	219	test
8643	. 	O	835	836	75	9	219	test
8960	A	O	0	6	78	9	228	test
8961	smart	O	7	12	78	9	228	test
8962	mobility	O	13	21	78	9	228	test
8963	vehicle	O	22	29	78	9	228	test
8964	includes	O	30	38	78	9	228	test
8965	a	O	39	40	78	9	228	test
8966	windshield	O	41	51	78	9	228	test
8967	including	O	52	61	78	9	228	test
8968	an	O	62	64	78	9	228	test
8969	electrochromic	O	65	79	78	9	228	test
8970	film	O	80	84	78	9	228	test
8971	having	O	85	91	78	9	228	test
8972	adjustable	O	92	102	78	9	228	test
8973	transparency	O	103	115	78	9	228	test
8974	based	O	116	121	78	9	228	test
8975	on	O	122	124	78	9	228	test
8976	power	O	125	130	78	9	228	test
8977	applied	O	131	138	78	9	228	test
8978	thereto	O	139	146	78	9	228	test
8979	,	O	146	147	78	9	228	test
8980	and	O	148	151	78	9	228	test
8981	a	O	152	153	78	9	228	test
8982	projector	B-HARDWARE	154	163	78	9	228	test
8983	configured	O	164	174	78	9	228	test
8984	to	O	175	177	78	9	228	test
8985	project	B-FUNCIONALIDADE	178	185	78	9	228	test
8986	vehicle	I-FUNCIONALIDADE	186	193	78	9	228	test
8987	driving	I-FUNCIONALIDADE	194	201	78	9	228	test
8988	information	I-FUNCIONALIDADE	202	213	78	9	228	test
8989	onto	O	214	218	78	9	228	test
8990	the	O	219	222	78	9	228	test
8991	windshield	O	223	233	78	9	228	test
8992	,	O	233	234	78	9	228	test
8993	wherein	O	235	242	78	9	228	test
8994	the	O	243	246	78	9	228	test
8995	windshield	O	247	257	78	9	228	test
8996	comprises	O	258	267	78	9	228	test
8997	an	O	268	270	78	9	228	test
8998	internal	O	271	279	78	9	228	test
8999	display	O	280	287	78	9	228	test
9000	area	O	288	292	78	9	228	test
9001	and	O	293	296	78	9	228	test
9002	an	O	297	299	78	9	228	test
9003	external	O	300	308	78	9	228	test
9004	display	O	309	316	78	9	228	test
9005	area	O	317	321	78	9	228	test
9006	,	O	321	322	78	9	228	test
9007	the	O	323	326	78	9	228	test
9008	internal	O	327	335	78	9	228	test
9009	display	O	336	343	78	9	228	test
9010	area	O	344	348	78	9	228	test
9011	being	O	349	354	78	9	228	test
9012	configured	O	355	365	78	9	228	test
9013	to	O	366	368	78	9	228	test
9014	display	B-FUNCIONALIDADE	369	376	78	9	228	test
9015	an	I-FUNCIONALIDADE	377	379	78	9	228	test
9016	image	I-FUNCIONALIDADE	380	385	78	9	228	test
9017	toward	O	386	392	78	9	228	test
9018	an	O	393	395	78	9	228	test
9019	inside	O	396	402	78	9	228	test
9020	of	O	403	405	78	9	228	test
9021	the	O	406	409	78	9	228	test
9022	vehicle	O	410	417	78	9	228	test
9023	,	O	417	418	78	9	228	test
9024	the	O	419	422	78	9	228	test
9025	external	O	423	431	78	9	228	test
9026	display	O	432	439	78	9	228	test
9027	area	O	440	444	78	9	228	test
9028	being	O	445	450	78	9	228	test
9029	configured	O	451	461	78	9	228	test
9030	to	O	462	464	78	9	228	test
9031	display	B-FUNCIONALIDADE	465	472	78	9	228	test
9032	an	I-FUNCIONALIDADE	473	475	78	9	228	test
9033	image	I-FUNCIONALIDADE	476	481	78	9	228	test
9034	toward	O	482	488	78	9	228	test
9035	an	O	489	491	78	9	228	test
9036	outside	O	492	499	78	9	228	test
9037	of	O	500	502	78	9	228	test
9038	the	O	503	506	78	9	228	test
9039	vehicle	O	507	514	78	9	228	test
9040	. 	O	514	515	78	9	228	test
11614	The	O	0	9	102	9	282	test
11615	present	O	10	17	102	9	282	test
11616	disclosure	O	18	28	102	9	282	test
11617	discloses	O	29	38	102	9	282	test
11618	a	O	39	40	102	9	282	test
11619	method	O	41	47	102	9	282	test
11620	for	O	48	51	102	9	282	test
11621	displaying	B-FUNCIONALIDADE	52	62	102	9	282	test
11622	a	I-FUNCIONALIDADE	63	64	102	9	282	test
11623	motion	I-FUNCIONALIDADE	65	71	102	9	282	test
11624	monitoring	I-FUNCIONALIDADE	72	82	102	9	282	test
11625	interface	I-FUNCIONALIDADE	83	92	102	9	282	test
11626	. 	O	92	93	102	9	282	test
11627	The	O	94	97	102	9	283	test
11628	method	O	98	104	102	9	283	test
11629	includes	O	105	113	102	9	283	test
11630	:	O	113	114	102	9	283	test
11631	obtaining	B-FUNCIONALIDADE	115	124	102	9	283	test
11632	a	I-FUNCIONALIDADE	125	126	102	9	283	test
11633	movement	I-FUNCIONALIDADE	127	135	102	9	283	test
11634	signal	I-FUNCIONALIDADE	136	142	102	9	283	test
11635	during	O	143	149	102	9	283	test
11636	a	O	150	151	102	9	283	test
11637	motion	O	152	158	102	9	283	test
11638	of	O	159	161	102	9	283	test
11639	a	O	162	163	102	9	283	test
11640	user	O	164	168	102	9	283	test
11641	from	O	169	173	102	9	283	test
11642	at	O	174	176	102	9	283	test
11643	least	O	177	182	102	9	283	test
11644	one	O	183	186	102	9	283	test
11645	sensor	B-HARDWARE	187	193	102	9	283	test
11646	,	O	193	194	102	9	283	test
11647	wherein	O	195	202	102	9	283	test
11648	the	O	203	206	102	9	283	test
11649	movement	O	207	215	102	9	283	test
11650	signal	O	216	222	102	9	283	test
11651	at	O	223	225	102	9	283	test
11652	least	O	226	231	102	9	283	test
11653	includes	O	232	240	102	9	283	test
11654	an	O	241	243	102	9	283	test
11655	electromyographic	O	244	261	102	9	283	test
11656	signal	O	262	268	102	9	283	test
11657	or	O	269	271	102	9	283	test
11658	an	O	272	274	102	9	283	test
11659	attitude	O	275	283	102	9	283	test
11660	signal	O	284	290	102	9	283	test
11661	"	O	290	291	102	9	283	test
11662	determining	B-FUNCIONALIDADE	292	303	102	9	283	test
11663	information	I-FUNCIONALIDADE	304	315	102	9	283	test
11664	related	O	316	323	102	9	283	test
11665	to	O	324	326	102	9	283	test
11666	the	O	327	330	102	9	283	test
11667	motion	O	331	337	102	9	283	test
11668	of	O	338	340	102	9	283	test
11669	the	O	341	344	102	9	283	test
11670	user	B-PESSOA	345	349	102	9	283	test
11671	by	O	350	352	102	9	283	test
11672	processing	B-FUNCIONALIDADE	353	363	102	9	283	test
11673	the	I-FUNCIONALIDADE	364	367	102	9	283	test
11674	movement	I-FUNCIONALIDADE	368	376	102	9	283	test
11675	signal	I-FUNCIONALIDADE	377	383	102	9	283	test
11676	"	O	383	384	102	9	283	test
11677	and	O	385	388	102	9	283	test
11678	displaying	B-FUNCIONALIDADE	389	399	102	9	283	test
11679	the	I-FUNCIONALIDADE	400	403	102	9	283	test
11680	information	I-FUNCIONALIDADE	404	415	102	9	283	test
11681	related	O	416	423	102	9	283	test
11682	to	O	424	426	102	9	283	test
11683	the	O	427	430	102	9	283	test
11684	motion	O	431	437	102	9	283	test
11685	of	O	438	440	102	9	283	test
11686	the	O	441	444	102	9	283	test
11687	user	B-PESSOA	445	449	102	9	283	test
11688	. 	O	449	450	102	9	283	test
11689	A	O	0	7	103	9	284	test
11690	motion	B-SOFTWARE	8	14	103	9	284	test
11691	monitoring	I-SOFTWARE	15	25	103	9	284	test
11692	method	I-SOFTWARE	26	32	103	9	284	test
11693	(	O	33	34	103	9	284	test
11694	500	O	34	37	103	9	284	test
11695	)	O	37	38	103	9	284	test
11696	is	O	39	41	103	9	284	test
11697	provided	O	42	50	103	9	284	test
11698	,	O	50	51	103	9	284	test
11699	which	O	52	57	103	9	284	test
11700	includes	O	58	66	103	9	284	test
11701	:	O	66	67	103	9	284	test
11702	obtaining	B-FUNCIONALIDADE	68	77	103	9	284	test
11703	a	I-FUNCIONALIDADE	78	79	103	9	284	test
11704	movement	I-FUNCIONALIDADE	80	88	103	9	284	test
11705	signal	I-FUNCIONALIDADE	89	95	103	9	284	test
11706	of	O	96	98	103	9	284	test
11707	a	O	99	100	103	9	284	test
11708	user	O	101	105	103	9	284	test
11709	during	O	106	112	103	9	284	test
11710	motion	O	113	119	103	9	284	test
11711	,	O	119	120	103	9	284	test
11712	wherein	O	121	128	103	9	284	test
11713	the	O	129	132	103	9	284	test
11714	movement	O	133	141	103	9	284	test
11715	signal	O	142	148	103	9	284	test
11716	includes	O	149	157	103	9	284	test
11717	at	O	158	160	103	9	284	test
11718	least	O	161	166	103	9	284	test
11719	an	O	167	169	103	9	284	test
11720	electromyographic	O	170	187	103	9	284	test
11721	signal	O	188	194	103	9	284	test
11722	or	O	195	197	103	9	284	test
11723	an	O	198	200	103	9	284	test
11724	attitude	O	201	209	103	9	284	test
11725	signal	O	210	216	103	9	284	test
11726	(	O	217	218	103	9	284	test
11727	510	O	218	221	103	9	284	test
11728	)	O	221	222	103	9	284	test
