item,token,tag,sentence,start,end,document,partition,trainingTest
8041,is,O,260,62,64,72,3,training
8042,provided,O,260,65,73,72,3,training
8043,a,O,260,74,75,72,3,training
8044,method,O,260,76,82,72,3,training
8045,including,O,260,83,92,72,3,training
8046,:,O,260,92,93,72,3,training
8047,obtaining,O,260,94,103,72,3,training
8048,",",O,260,103,104,72,3,training
8049,from,O,260,105,109,72,3,training
8050,the,O,260,110,113,72,3,training
8051,electronic,O,260,114,124,72,3,training
8052,device,O,260,125,131,72,3,training
8053,",",O,260,131,132,72,3,training
8054,at,O,260,133,135,72,3,training
8055,least,O,260,136,141,72,3,training
8056,one,O,260,142,145,72,3,training
8057,of,O,260,146,148,72,3,training
8058,acceleration,O,260,149,161,72,3,training
8059,data,O,260,162,166,72,3,training
8060,",",O,260,166,167,72,3,training
8061,geomagnetic,O,260,168,179,72,3,training
8062,data,O,260,180,184,72,3,training
8063,",",O,260,184,185,72,3,training
8064,and,O,260,186,189,72,3,training
8065,gyro,O,260,190,194,72,3,training
8066,data,O,260,195,199,72,3,training
8067,of,O,260,200,202,72,3,training
8068,the,O,260,203,206,72,3,training
8069,electronic,O,260,207,217,72,3,training
8070,device,O,260,218,224,72,3,training
8071,;,O,260,224,225,72,3,training
8072,and,O,260,226,229,72,3,training
8073,determining,O,260,230,241,72,3,training
8074,",",O,260,241,242,72,3,training
8075,based,O,260,243,248,72,3,training
8076,on,O,260,249,251,72,3,training
8077,the,O,260,252,255,72,3,training
8078,obtained,O,260,256,264,72,3,training
8079,data,O,260,265,269,72,3,training
8080,",",O,260,269,270,72,3,training
8081,a,O,260,271,272,72,3,training
8082,pattern,O,260,273,280,72,3,training
8083,of,O,260,281,283,72,3,training
8084,a,O,260,284,285,72,3,training
8085,road,O,260,286,290,72,3,training
8086,below,O,260,291,296,72,3,training
8087,the,O,260,297,300,72,3,training
8088,electronic,O,260,301,311,72,3,training
8089,device,O,260,312,318,72,3,training
8090,.,O,260,318,319,72,3,training
8091,The,O,261,0,3,72,3,training
8092,electronic,O,261,4,14,72,3,training
8093,device,O,261,15,21,72,3,training
8094,may,O,261,22,25,72,3,training
8095,be,O,261,26,28,72,3,training
8096,installed,O,261,29,38,72,3,training
8097,in,O,261,39,41,72,3,training
8098,a,O,261,42,43,72,3,training
8099,vehicle,O,261,44,51,72,3,training
8100,",",O,261,51,52,72,3,training
8101,for,O,261,53,56,72,3,training
8102,example,O,261,57,64,72,3,training
8103,",",O,261,64,65,72,3,training
8104,a,O,261,66,67,72,3,training
8105,two,O,261,68,71,72,3,training
8106,-,O,261,71,72,72,3,training
8107,wheeled,O,261,72,79,72,3,training
8108,vehicle,O,261,80,87,72,3,training
8109,or,O,261,88,90,72,3,training
8110,a,O,261,91,92,72,3,training
8111,micromobility,O,261,93,106,72,3,training
8112,vehicle,O,261,107,114,72,3,training
8113,.,O,261,114,115,72,3,training
8114,The,O,262,0,3,72,3,training
8115,method,O,262,4,10,72,3,training
8116,may,O,262,11,14,72,3,training
8117,further,O,262,15,22,72,3,training
8118,include,O,262,23,30,72,3,training
8119,determining,O,262,31,42,72,3,training
8120,a,O,262,43,44,72,3,training
8121,driving,O,262,45,52,72,3,training
8122,state,O,262,53,58,72,3,training
8123,of,O,262,59,61,72,3,training
8124,the,O,262,62,65,72,3,training
8125,vehicle,O,262,66,73,72,3,training
8126,based,O,262,74,79,72,3,training
8127,on,O,262,80,82,72,3,training
8128,the,O,262,83,86,72,3,training
8129,pattern,O,262,87,94,72,3,training
8130,of,O,262,95,97,72,3,training
8131,the,O,262,98,101,72,3,training
8132,road,O,262,102,106,72,3,training
8133,on,O,262,107,109,72,3,training
8134,which,O,262,110,115,72,3,training
8135,the,O,262,116,119,72,3,training
8136,vehicle,O,262,120,127,72,3,training
8137,is,O,262,128,130,72,3,training
8138,driving,O,262,131,138,72,3,training
8139,.,O,262,138,139,72,3,training
8140,A,O,263,0,1,72,3,training
8141,system,O,263,2,8,72,3,training
8142,configured,O,263,9,19,72,3,training
8143,to,O,263,20,22,72,3,training
8144,perform,O,263,23,30,72,3,training
8145,the,O,263,31,34,72,3,training
8146,method,O,263,35,41,72,3,training
8147,may,O,263,42,45,72,3,training
8148,be,O,263,46,48,72,3,training
8149,provided,O,263,49,57,72,3,training
8150,.,O,263,57,58,72,3,training
8151,1_109_A,O,265,0,7,73,9,test
8152,device,O,265,8,14,73,9,test
8153,for,O,265,15,18,73,9,test
8154,generating,B-FUNCIONALIDADE,265,19,29,73,9,test
8155,a,I-FUNCIONALIDADE,265,30,31,73,9,test
8156,digital,I-FUNCIONALIDADE,265,32,39,73,9,test
8157,random,I-FUNCIONALIDADE,265,40,46,73,9,test
8158,encryption,I-FUNCIONALIDADE,265,47,57,73,9,test
8159,key,I-FUNCIONALIDADE,265,58,61,73,9,test
8160,includes,O,265,62,70,73,9,test
8161,an,O,265,71,73,73,9,test
8162,input,O,265,74,79,73,9,test
8163,unit,O,265,80,84,73,9,test
8164,adding,O,265,85,91,73,9,test
8165,a,O,265,92,93,73,9,test
8166,non,O,265,94,97,73,9,test
8167,-,O,265,97,98,73,9,test
8168,volatile,O,265,98,106,73,9,test
8169,active,O,265,107,113,73,9,test
8170,element,O,265,114,121,73,9,test
8171,for,O,265,122,125,73,9,test
8172,overcoming,O,265,126,136,73,9,test
8173,a,O,265,137,138,73,9,test
8174,limit,O,265,139,144,73,9,test
8175,of,O,265,145,147,73,9,test
8176,a,O,265,148,149,73,9,test
8177,passive,O,265,150,157,73,9,test
8178,element,O,265,158,165,73,9,test
8179,when,O,265,166,170,73,9,test
8180,generating,B-FUNCIONALIDADE,265,171,181,73,9,test
8181,an,I-FUNCIONALIDADE,265,182,184,73,9,test
8182,encryption,I-FUNCIONALIDADE,265,185,195,73,9,test
8183,key,I-FUNCIONALIDADE,265,196,199,73,9,test
8184,",",O,265,199,200,73,9,test
8185,applying,O,265,201,209,73,9,test
8186,a,O,265,210,211,73,9,test
8187,random,O,265,212,218,73,9,test
8188,passive,O,265,219,226,73,9,test
8189,filter,O,265,227,233,73,9,test
8190,",",O,265,233,234,73,9,test
8191,and,O,265,235,238,73,9,test
8192,inputting,O,265,239,248,73,9,test
8193,an,O,265,249,251,73,9,test
8194,analog,O,265,252,258,73,9,test
8195,voltage,O,265,259,266,73,9,test
8196,signal,O,265,267,273,73,9,test
8197,to,O,265,274,276,73,9,test
8198,an,O,265,277,279,73,9,test
8199,encryption,B-SOFTWARE,265,280,290,73,9,test
8200,key,I-SOFTWARE,265,291,294,73,9,test
8201,generator,I-SOFTWARE,265,295,304,73,9,test
8202,",",O,265,304,305,73,9,test
8203,an,O,265,306,308,73,9,test
8204,encryption,B-SOFTWARE,265,309,319,73,9,test
8205,key,I-SOFTWARE,265,320,323,73,9,test
8206,generator,I-SOFTWARE,265,324,333,73,9,test
8207,including,O,265,334,343,73,9,test
8208,a,O,265,344,345,73,9,test
8209,non,O,265,346,349,73,9,test
8210,-,O,265,349,350,73,9,test
8211,volatile,O,265,350,358,73,9,test
8212,active,O,265,359,365,73,9,test
8213,element,O,265,366,373,73,9,test
8214,and,O,265,374,377,73,9,test
8215,a,O,265,378,379,73,9,test
8216,passive,O,265,380,387,73,9,test
8217,filter,O,265,388,394,73,9,test
8218,",",O,265,394,395,73,9,test
8219,connected,O,265,396,405,73,9,test
8220,to,O,265,406,408,73,9,test
8221,the,O,265,409,412,73,9,test
8222,input,O,265,413,418,73,9,test
8223,unit,O,265,419,423,73,9,test
8224,through,O,265,424,431,73,9,test
8225,a,O,265,432,433,73,9,test
8226,connection,O,265,434,444,73,9,test
8227,substrate,O,265,445,454,73,9,test
8228,",",O,265,454,455,73,9,test
8229,and,O,265,456,459,73,9,test
8230,generating,B-FUNCIONALIDADE,265,460,470,73,9,test
8231,a,I-FUNCIONALIDADE,265,471,472,73,9,test
8232,random,I-FUNCIONALIDADE,265,473,479,73,9,test
8233,encryption,I-FUNCIONALIDADE,265,480,490,73,9,test
8234,key,I-FUNCIONALIDADE,265,491,494,73,9,test
8235,from,O,265,495,499,73,9,test
8236,an,O,265,500,502,73,9,test
8237,entropy,O,265,503,510,73,9,test
8238,source,O,265,511,517,73,9,test
8239,",",O,265,517,518,73,9,test
8240,and,O,265,519,522,73,9,test
8241,a,O,265,523,524,73,9,test
8242,converter,B-HARDWARE,265,525,534,73,9,test
8243,for,O,265,535,538,73,9,test
8244,converting,B-FUNCIONALIDADE,265,539,549,73,9,test
8245,a,I-FUNCIONALIDADE,265,550,551,73,9,test
8246,signal,I-FUNCIONALIDADE,265,552,558,73,9,test
8247,generated,O,265,559,568,73,9,test
8248,by,O,265,569,571,73,9,test
8249,the,O,265,572,575,73,9,test
8250,encryption,B-SOFTWARE,265,576,586,73,9,test
8251,key,I-SOFTWARE,265,587,590,73,9,test
8252,generator,I-SOFTWARE,265,591,600,73,9,test
8253,into,O,265,601,605,73,9,test
8254,a,O,265,606,607,73,9,test
8255,digital,O,265,608,615,73,9,test
8256,signal,O,265,616,622,73,9,test
8257,and,O,265,623,626,73,9,test
8258,outputting,O,265,627,637,73,9,test
8259,the,O,265,638,641,73,9,test
8260,digital,O,265,642,649,73,9,test
8261,signal,O,265,650,656,73,9,test
8262,is,O,265,657,659,73,9,test
8263,provided,O,265,660,668,73,9,test
8264,",",O,265,668,669,73,9,test
8265,thereby,O,265,670,677,73,9,test
8266,improving,O,265,678,687,73,9,test
8267,robustness,O,265,688,698,73,9,test
8268,of,O,265,699,701,73,9,test
8269,security,O,265,702,710,73,9,test
8270,compared,O,265,711,719,73,9,test
8271,to,O,265,720,722,73,9,test
8272,the,O,265,723,726,73,9,test
8273,case,O,265,727,731,73,9,test
8274,of,O,265,732,734,73,9,test
8275,applying,O,265,735,743,73,9,test
8276,the,O,265,744,747,73,9,test
8277,general,O,265,748,755,73,9,test
8278,passive,O,265,756,763,73,9,test
8279,element,O,265,764,771,73,9,test
8280,",",O,265,771,772,73,9,test
8281,allowing,O,265,773,781,73,9,test
8282,regeneration,O,265,782,794,73,9,test
8283,or,O,265,795,797,73,9,test
8284,random,O,265,798,804,73,9,test
8285,generation,O,265,805,815,73,9,test
8286,",",O,265,815,816,73,9,test
8287,and,O,265,817,820,73,9,test
8288,generating,B-FUNCIONALIDADE,265,821,831,73,9,test
8289,an,I-FUNCIONALIDADE,265,832,834,73,9,test
8290,excellent,I-FUNCIONALIDADE,265,835,844,73,9,test
8291,encryption,I-FUNCIONALIDADE,265,845,855,73,9,test
8292,key,I-FUNCIONALIDADE,265,856,859,73,9,test
8293,working,O,265,860,867,73,9,test
8294,excellently,O,265,868,879,73,9,test
8295,for,O,265,880,883,73,9,test
8296,physical,O,265,884,892,73,9,test
8297,reverse,O,265,893,900,73,9,test
8298,engineering,O,265,901,912,73,9,test
8299,violations,O,265,913,923,73,9,test
8300,.,O,265,923,924,73,9,test
8301,1_106_An,O,267,0,8,74,1,training
8302,elevator,O,267,9,17,74,1,training
8303,control,O,267,18,25,74,1,training
8304,method,O,267,26,32,74,1,training
8305,is,O,267,33,35,74,1,training
8306,implemented,O,267,36,47,74,1,training
8307,by,O,267,48,50,74,1,training
8308,a,O,267,51,52,74,1,training
8309,computer,B-HARDWARE,267,53,61,74,1,training
8310,and,O,267,62,65,74,1,training
8311,comprises,O,267,66,75,74,1,training
8312,:,O,267,75,76,74,1,training
8313,receiving,B-FUNCIONALIDADE,267,77,86,74,1,training
8314,a,I-FUNCIONALIDADE,267,87,88,74,1,training
8315,board,I-FUNCIONALIDADE,267,89,94,74,1,training
8316,request,I-FUNCIONALIDADE,267,95,102,74,1,training
8317,from,O,267,103,107,74,1,training
8318,a,O,267,108,109,74,1,training
8319,board,O,267,110,115,74,1,training
8320,-,O,267,115,116,74,1,training
8321,standby,O,267,116,123,74,1,training
8322,robot,O,267,124,129,74,1,training
8323,;,O,267,129,130,74,1,training
8324,determining,B-FUNCIONALIDADE,267,131,142,74,1,training
8325,a,I-FUNCIONALIDADE,267,143,144,74,1,training
8326,priority,I-FUNCIONALIDADE,267,145,153,74,1,training
8327,of,O,267,154,156,74,1,training
8328,the,O,267,157,160,74,1,training
8329,board,O,267,161,166,74,1,training
8330,-,O,267,166,167,74,1,training
8331,standby,O,267,167,174,74,1,training
8332,robot,O,267,175,180,74,1,training
8333,based,O,267,181,186,74,1,training
8334,on,O,267,187,189,74,1,training
8335,information,O,267,190,201,74,1,training
8336,relating,O,267,202,210,74,1,training
8337,to,O,267,211,213,74,1,training
8338,the,O,267,214,217,74,1,training
8339,board,O,267,218,223,74,1,training
8340,-,O,267,223,224,74,1,training
8341,standby,O,267,224,231,74,1,training
8342,robot,O,267,232,237,74,1,training
8343,and,O,267,238,241,74,1,training
8344,operation,O,267,242,251,74,1,training
8345,information,O,267,252,263,74,1,training
8346,of,O,267,264,266,74,1,training
8347,the,O,267,267,270,74,1,training
8348,elevator,O,267,271,279,74,1,training
8349,;,O,267,279,280,74,1,training
8350,and,O,267,281,284,74,1,training
8351,controlling,B-FUNCIONALIDADE,267,285,296,74,1,training
8352,operation,I-FUNCIONALIDADE,267,297,306,74,1,training
8353,of,O,267,307,309,74,1,training
8354,an,O,267,310,312,74,1,training
8355,elevator,O,267,313,321,74,1,training
8356,car,O,267,322,325,74,1,training
8357,based,O,267,326,331,74,1,training
8358,on,O,267,332,334,74,1,training
8359,the,O,267,335,338,74,1,training
8360,priority,O,267,339,347,74,1,training
8361,of,O,267,348,350,74,1,training
8362,board,O,267,351,356,74,1,training
8363,-,O,267,356,357,74,1,training
8364,standby,O,267,357,364,74,1,training
8365,robots,O,267,365,371,74,1,training
8366,and,O,267,372,375,74,1,training
8367,the,O,267,376,379,74,1,training
8368,priority,O,267,380,388,74,1,training
8369,of,O,267,389,391,74,1,training
8370,on,O,267,392,394,74,1,training
8371,-,O,267,394,395,74,1,training
8372,board,O,267,395,400,74,1,training
8373,robots,O,267,401,407,74,1,training
8374,within,O,267,408,414,74,1,training
8375,the,O,267,415,418,74,1,training
8376,elevator,O,267,419,427,74,1,training
8377,car,O,267,428,431,74,1,training
8378,.,O,267,431,432,74,1,training
8379,1_119_Provided,O,269,0,14,75,7,training
8380,are,O,269,15,18,75,7,training
8381,a,O,269,19,20,75,7,training
8382,method,O,269,21,27,75,7,training
8383,and,O,269,28,31,75,7,training
8384,an,O,269,32,34,75,7,training
8385,apparatus,O,269,35,44,75,7,training
8386,for,O,269,45,48,75,7,training
8387,providing,B-FUNCIONALIDADE,269,49,58,75,7,training
8388,context,I-FUNCIONALIDADE,269,59,66,75,7,training
8389,-,I-FUNCIONALIDADE,269,66,67,75,7,training
8390,based,I-FUNCIONALIDADE,269,67,72,75,7,training
8391,content,I-FUNCIONALIDADE,269,73,80,75,7,training
8392,.,O,269,80,81,75,7,training
8393,A,O,270,0,1,75,7,training
8394,method,O,270,2,8,75,7,training
8395,for,O,270,9,12,75,7,training
8396,providing,O,270,13,22,75,7,training
8397,content,O,270,23,30,75,7,training
8398,according,O,270,31,40,75,7,training
8399,to,O,270,41,43,75,7,training
8400,one,O,270,44,47,75,7,training
8401,embodiment,O,270,48,58,75,7,training
8402,of,B-FUNCIONALIDADE,270,59,61,75,7,training
8403,the,I-FUNCIONALIDADE,270,62,65,75,7,training
8404,present,I-FUNCIONALIDADE,270,66,73,75,7,training
8405,disclosure,O,270,74,84,75,7,training
8406,comprises,O,270,85,94,75,7,training
8407,identifying,B-FUNCIONALIDADE,270,95,106,75,7,training
8408,a,I-FUNCIONALIDADE,270,107,108,75,7,training
8409,vehicle,O,270,109,116,75,7,training
8410,driver,O,270,117,123,75,7,training
8411,;,O,270,123,124,75,7,training
8412,receiving,O,270,125,134,75,7,training
8413,an,O,270,135,137,75,7,training
8414,internal,O,270,138,146,75,7,training
8415,setting,O,270,147,154,75,7,training
8416,temperature,O,270,155,166,75,7,training
8417,of,O,270,167,169,75,7,training
8418,the,O,270,170,173,75,7,training
8419,vehicle,O,270,174,181,75,7,training
8420,;,B-FUNCIONALIDADE,270,181,182,75,7,training
8421,receiving,I-FUNCIONALIDADE,270,183,192,75,7,training
8422,internal,I-FUNCIONALIDADE,270,193,201,75,7,training
8423,and,I-FUNCIONALIDADE,270,202,205,75,7,training
8424,external,O,270,206,214,75,7,training
8425,temperature,B-FUNCIONALIDADE,270,215,226,75,7,training
8426,information,I-FUNCIONALIDADE,270,227,238,75,7,training
8427,of,I-FUNCIONALIDADE,270,239,241,75,7,training
8428,the,I-FUNCIONALIDADE,270,242,245,75,7,training
8429,vehicle,O,270,246,253,75,7,training
8430,",",O,270,253,254,75,7,training
8431,receiving,O,270,255,264,75,7,training
8432,current,B-FUNCIONALIDADE,270,265,272,75,7,training
8433,temperature,I-FUNCIONALIDADE,270,273,284,75,7,training
8434,setting,I-FUNCIONALIDADE,270,285,292,75,7,training
8435,information,I-FUNCIONALIDADE,270,293,304,75,7,training
8436,of,I-FUNCIONALIDADE,270,305,307,75,7,training
8437,other,I-FUNCIONALIDADE,270,308,313,75,7,training
8438,vehicles,O,270,314,322,75,7,training
8439,;,O,270,322,323,75,7,training
8440,determining,O,270,324,335,75,7,training
8441,whether,O,270,336,343,75,7,training
8442,the,B-FUNCIONALIDADE,270,344,347,75,7,training
8443,internal,I-FUNCIONALIDADE,270,348,356,75,7,training
8444,setting,I-FUNCIONALIDADE,270,357,364,75,7,training
8445,temperature,I-FUNCIONALIDADE,270,365,376,75,7,training
8446,of,I-FUNCIONALIDADE,270,377,379,75,7,training
8447,the,I-FUNCIONALIDADE,270,380,383,75,7,training
8448,vehicle,O,270,384,391,75,7,training
8449,is,O,270,392,394,75,7,training
8450,lower,O,270,395,400,75,7,training
8451,than,O,270,401,405,75,7,training
8452,a,O,270,406,407,75,7,training
8453,first,O,270,408,413,75,7,training
8454,threshold,O,270,414,423,75,7,training
8455,temperature,O,270,424,435,75,7,training
8456,;,O,270,435,436,75,7,training
8457,when,O,270,437,441,75,7,training
8458,the,O,270,442,445,75,7,training
8459,internal,O,270,446,454,75,7,training
8460,setting,O,270,455,462,75,7,training
8461,temperature,O,270,463,474,75,7,training
8462,of,O,270,475,477,75,7,training
8463,the,O,270,478,481,75,7,training
8464,vehicle,O,270,482,489,75,7,training
8465,is,O,270,490,492,75,7,training
8466,lower,O,270,493,498,75,7,training
8467,than,O,270,499,503,75,7,training
8468,the,O,270,504,507,75,7,training
8469,first,O,270,508,513,75,7,training
8470,threshold,O,270,514,523,75,7,training
8471,temperature,O,270,524,535,75,7,training
8472,",",O,270,535,536,75,7,training
8473,determining,O,270,537,548,75,7,training
8474,that,O,270,549,553,75,7,training
8475,the,O,270,554,557,75,7,training
8476,driver,O,270,558,564,75,7,training
8477,has,O,270,565,568,75,7,training
8478,a,O,270,569,570,75,7,training
8479,lot,O,270,571,574,75,7,training
8480,of,O,270,575,577,75,7,training
8481,body,O,270,578,582,75,7,training
8482,heat,O,270,583,587,75,7,training
8483,;,O,270,587,588,75,7,training
8484,and,O,270,589,592,75,7,training
8485,providing,O,270,593,602,75,7,training
8486,content,O,270,603,610,75,7,training
8487,according,O,270,611,620,75,7,training
8488,to,O,270,621,623,75,7,training
8489,the,O,270,624,627,75,7,training
8490,driver,O,270,628,634,75,7,training
8491,',O,270,634,635,75,7,training
8492,s,O,270,635,636,75,7,training
8493,physical,O,270,637,645,75,7,training
8494,constitution,O,270,646,658,75,7,training
8495,.,O,270,658,659,75,7,training
8496,1_130_A,O,272,0,7,76,1,training
8497,battery,B-HARDWARE,272,8,15,76,1,training
8498,apparatus,I-HARDWARE,272,16,25,76,1,training
8499,receives,B-FUNCIONALIDADE,272,26,34,76,1,training
8500,a,I-FUNCIONALIDADE,272,35,36,76,1,training
8501,measured,I-FUNCIONALIDADE,272,37,45,76,1,training
8502,current,I-FUNCIONALIDADE,272,46,53,76,1,training
